

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:46:32 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,BATX.D-1 (volt) ,BATX.D-2 (volt) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATN.D-1 (volt) ,BATN.D-2 (volt) ,
917,2020-10-01,,     0.0,     0.0,    -1.4,    12.2,    -2.1,     6.2,       0,   14.61,   14.42,   12.60,   12.83,   12.34,   12.70,
917,2020-10-02,,     0.0,     0.0,     2.4,    15.6,    -1.4,     6.2,       0,   14.87,   14.71,   12.64,   12.84,   12.30,   12.71,
917,2020-10-03,,     0.0,     0.0,     2.8,    16.2,     1.8,     9.1,       0,   14.78,   14.64,   12.56,   12.81,   12.32,   12.71,
917,2020-10-04,,     0.0,     0.0,     3.8,    18.0,     0.3,     8.0,       0,   14.82,   14.66,   12.49,   12.81,   12.31,   12.69,
917,2020-10-05,,     0.0,     0.0,    13.9,    22.2,     3.1,    14.1,       0,   14.73,   14.58,   12.57,   12.81,   12.30,   12.70,
917,2020-10-06,,     0.0,     0.0,    15.6,    18.1,     8.4,    14.0,       0,   14.54,   14.43,   12.57,   12.81,   12.36,   12.71,
917,2020-10-07,,     0.0,     0.0,     5.1,    21.3,     5.0,    14.5,       0,   14.46,   14.37,   12.54,   12.79,   12.37,   12.72,
917,2020-10-08,,     0.0,     0.0,     7.5,    16.2,     2.6,    10.4,       0,   14.76,   14.59,   12.54,   12.81,   12.33,   12.69,
917,2020-10-09,,     0.0,     0.0,    12.6,    21.7,     5.3,    14.6,       0,   14.64,   14.48,   12.54,   12.80,   12.34,   12.71,
917,2020-10-10,,     0.0,     0.0,     6.7,    18.0,     3.2,    10.4,       0,   14.69,   14.54,   12.57,   12.80,   12.35,   12.69,
917,2020-10-11,,     0.0,     0.0,     7.8,    22.4,     6.7,    14.3,       0,   14.64,   14.49,   12.52,   12.79,   12.35,   12.70,
917,2020-10-12,,     0.0,     0.0,     5.2,     9.3,     3.2,     5.9,       0,   14.69,   14.52,   12.63,   12.86,   12.34,   12.67,
917,2020-10-13,,     0.0,     0.1,     0.3,     9.5,     0.3,     4.6,       0,   14.70,   14.55,   12.49,   12.81,   12.35,   12.73,
917,2020-10-14,,     0.0,     0.4,     4.5,     8.3,    -0.4,     3.9,       0,   14.72,   14.59,   12.52,   12.82,   12.28,   12.67,
917,2020-10-15,,     0.3,     1.3,     0.5,     4.5,    -1.4,     1.0,       2,   14.75,   14.66,   12.62,   12.91,   12.29,   12.66,
917,2020-10-16,,     0.2,     1.4,    -0.6,     3.2,    -1.8,     0.1,       1,   14.87,   14.73,   12.64,   12.89,   12.32,   12.74,
917,2020-10-17,,     0.1,     1.5,    -3.1,     8.9,    -3.1,     2.5,       1,   14.75,   14.62,   12.58,   12.86,   12.31,   12.72,
917,2020-10-18,,     0.2,     1.8,    -7.8,    -2.8,    -7.8,    -5.6,       1,   14.94,   14.75,   12.61,   12.96,   12.28,   12.68,
917,2020-10-19,,     0.3,     1.9,    -6.4,    -2.8,    -9.2,    -6.5,       1,   14.98,   14.83,   12.72,   12.97,   12.27,   12.73,
917,2020-10-20,,     0.6,     2.2,     1.3,     3.8,    -6.7,    -1.2,       2,   14.93,   14.79,   12.66,   12.92,   12.30,   12.72,
917,2020-10-21,,     0.5,     2.5,    -5.2,     1.4,    -5.2,    -1.8,       1,   14.88,   14.72,   12.73,   12.94,   12.27,   12.72,
917,2020-10-22,,     0.5,     2.6,    -7.5,     4.8,    -7.5,    -3.1,       1,   14.93,   14.76,   12.72,   12.94,   12.30,   12.73,
917,2020-10-23,,     0.5,     2.6,   -14.1,    -4.0,   -14.1,    -8.6,       1,   14.99,   14.84,   12.65,   12.96,   12.28,   12.72,
917,2020-10-24,,     0.7,     2.8,    -8.1,    -3.5,   -14.9,    -8.1,       2,   14.99,   14.82,   12.73,   12.98,   12.21,   12.73,
917,2020-10-25,,     0.8,     3.0,   -13.2,    -7.9,   -13.5,   -11.2,       3,   14.98,   14.82,   12.75,   13.00,   12.25,   12.69,
917,2020-10-26,,     0.8,     3.1,    -6.3,    -6.1,   -14.4,   -11.6,       4,   15.00,   14.83,   12.78,   13.03,   12.26,   12.74,
917,2020-10-27,,     0.8,     3.1,    -2.2,    -0.4,    -8.2,    -4.0,       4,   15.00,   14.84,   12.71,   12.99,   12.31,   12.77,
917,2020-10-28,,     0.9,     3.1,     2.6,     7.2,    -2.3,     3.8,       3,   14.81,   14.67,   12.64,   12.92,   12.30,   12.77,
917,2020-10-29,,     0.9,     3.1,     5.8,     6.0,     0.3,     4.0,       2,   14.71,   14.58,   12.60,   12.90,   12.27,   12.72,
917,2020-10-30,,     0.5,     3.1,     2.9,     9.8,     1.4,     6.1,       1,   14.66,   14.53,   12.58,   12.87,   12.28,   12.73,
917,2020-10-31,,     0.0,     3.2,     5.3,    14.7,     2.0,     7.9,       0,   14.63,   14.48,   12.50,   12.83,   12.30,   12.71,
917,2020-11-01,,     0.0,     3.2,     3.3,     5.3,    -2.3,     1.2,       0,   14.85,   14.67,   12.59,   12.89,   12.29,   12.70,
917,2020-11-02,,     0.0,     3.2,     5.8,    13.1,     2.2,     8.6,       0,   14.82,   14.63,   12.59,   12.86,   12.28,   12.73,
917,2020-11-03,,     0.0,     3.2,    12.3,    18.0,     2.8,    12.6,       0,   14.69,   14.52,   12.54,   12.82,   12.30,   12.73,
917,2020-11-04,,     0.0,     3.2,    13.6,    18.0,    11.2,    14.7,       0,   14.54,   14.37,   12.54,   12.81,   12.33,   12.72,
917,2020-11-05,,     0.0,     3.2,    12.8,    15.9,     9.1,    12.6,       0,   14.52,   14.36,   12.55,   12.81,   12.35,   12.72,
917,2020-11-06,,     0.0,     3.3,     9.3,    17.8,     9.0,    13.7,       0,   14.43,   14.31,   12.55,   12.81,   12.35,   12.72,
917,2020-11-07,,     0.0,     3.3,     3.4,     9.3,     2.6,     5.9,       0,   14.56,   14.44,   12.57,   12.84,   12.34,   12.70,
917,2020-11-08,,     0.2,     3.3,    -3.3,     8.1,    -3.3,     2.5,       1,   14.63,   14.51,   12.53,   12.84,   12.31,   12.69,
917,2020-11-09,,     1.7,     4.6,   -12.1,    -3.3,   -12.7,    -9.8,      15,   14.30,   14.14,   12.65,   12.97,   12.25,   12.63,
917,2020-11-10,,     1.8,     5.0,    -5.1,    -2.3,   -12.1,    -7.1,      12,   14.99,   14.84,   12.69,   12.97,   12.26,   12.70,
917,2020-11-11,,     2.3,     5.2,    -3.4,    -1.3,    -5.5,    -3.4,      14,   14.99,   14.82,   12.69,   12.96,   12.29,   12.73,
917,2020-11-12,,     2.5,     5.8,    -8.3,    -3.4,   -15.8,   -10.2,      15,   15.00,   14.83,   12.74,   13.00,   12.30,   12.72,
917,2020-11-13,,     2.5,     5.8,    -1.1,     0.2,   -12.1,    -3.9,      15,   14.99,   14.83,   12.72,   12.98,   12.30,   12.74,
917,2020-11-14,,     2.4,     5.8,     1.0,     4.4,    -1.4,     2.0,      13,   14.87,   14.70,   12.66,   12.92,   12.27,   12.75,
917,2020-11-15,,     2.6,     6.0,    -4.9,     1.2,    -5.4,    -2.2,      15,   14.87,   14.72,   12.63,   12.93,   12.27,   12.69,
917,2020-11-16,,     2.6,     6.0,    -0.4,     5.2,   -10.2,    -0.9,      13,   14.99,   14.83,   12.65,   12.93,   12.25,   12.70,
917,2020-11-17,,     2.6,     6.0,     3.1,     4.8,    -0.6,     1.5,      12,   14.87,   14.70,   12.65,   12.92,   12.28,   12.72,
917,2020-11-18,,     2.5,     6.0,     9.4,    15.2,     1.2,     8.5,      10,   14.65,   14.52,   12.60,   12.87,   12.30,   12.72,
917,2020-11-19,,     2.4,     6.0,     3.5,     9.6,    -1.2,     5.1,       8,   14.69,   14.55,   12.56,   12.86,   12.30,   12.71,
917,2020-11-20,,     2.5,     6.2,    -1.8,     3.8,    -1.8,     1.1,       9,   14.85,   14.68,   12.62,   12.90,   12.28,   12.69,
917,2020-11-21,,     2.4,     6.2,     1.0,     2.8,    -3.0,     0.0,       8,   14.97,   14.77,   12.56,   12.92,   12.29,   12.70,
917,2020-11-22,,     2.2,     6.2,    -8.9,     3.0,    -8.9,    -0.7,       8,   14.81,   14.66,   12.54,   12.90,   12.28,   12.71,
917,2020-11-23,,     2.2,     6.2,    -5.5,     5.3,   -10.2,    -2.1,       8,   14.99,   14.83,   12.58,   12.94,   12.24,   12.68,
917,2020-11-24,,     2.2,     6.2,    -9.9,     3.0,   -10.4,    -3.1,       8,   14.93,   14.76,   12.47,   12.93,   12.27,   12.71,
917,2020-11-25,,     2.3,     6.3,     4.5,     4.8,   -10.0,     0.5,       8,   14.99,   14.79,   12.63,   12.93,   12.20,   12.70,
917,2020-11-26,,     2.3,     6.3,    -2.3,     4.5,    -3.6,     0.8,       8,   14.76,   14.62,   12.56,   12.89,   12.31,   12.73,
917,2020-11-27,,     2.4,     6.4,     1.0,     1.2,    -4.5,    -1.4,       9,   14.97,   14.76,   12.61,   12.93,   12.27,   12.70,
917,2020-11-28,,     2.3,     6.4,     6.3,     6.5,     0.8,     3.9,       8,   14.84,   14.67,   12.61,   12.91,   12.30,   12.72,
917,2020-11-29,,     2.3,     6.4,   -10.7,     7.4,   -10.7,     1.1,       8,   14.69,   14.59,   12.59,   12.89,   12.31,   12.71,
917,2020-11-30,,     2.3,     6.4,     6.1,     6.5,   -12.1,    -0.3,       8,   15.00,   14.83,   12.66,   12.94,   12.21,   12.67,
917,2020-12-01,,     2.4,     6.5,     0.5,     9.9,    -0.5,     4.9,      11,   14.78,   14.62,   12.58,   12.87,   12.32,   12.73,
917,2020-12-02,,     2.6,     6.9,    -8.6,     0.6,   -10.7,    -3.6,      10,   14.87,   14.72,   12.62,   12.91,   12.29,   12.69,
917,2020-12-03,,     2.6,     6.9,    -4.2,     6.0,    -8.7,    -1.8,       9,   15.00,   14.82,   12.63,   12.92,   12.26,   12.69,
917,2020-12-04,,     2.6,     6.9,     4.1,    10.6,    -5.5,     3.2,      10,   14.99,   14.81,   12.58,   12.91,   12.27,   12.70,
917,2020-12-05,,     2.6,     6.9,    -3.7,     8.7,    -4.8,     2.6,      10,   14.78,   14.62,   12.58,   12.88,   12.29,   12.72,
917,2020-12-06,,     2.6,     6.9,    -2.8,    12.9,    -4.6,     1.5,      10,   14.96,   14.73,   12.62,   12.90,   12.27,   12.68,
917,2020-12-07,,     2.6,     6.9,     4.9,     9.9,    -3.2,     5.8,      10,   14.81,   14.63,   12.61,   12.89,   12.26,   12.70,
917,2020-12-08,,     2.6,     6.9,    10.0,    10.0,     4.1,     7.1,      10,   14.76,   14.60,   12.62,   12.88,   12.27,   12.71,
917,2020-12-09,,     2.5,     6.9,    10.9,    11.3,     8.6,    10.0,       7,   14.08,   13.97,   12.59,   12.86,   12.30,   12.69,
917,2020-12-10,,     2.3,     6.9,    -3.9,    11.1,    -3.9,     4.5,       6,   14.60,   14.47,   12.54,   12.85,   12.30,   12.69,
917,2020-12-11,,     2.2,     6.9,   -10.9,     3.0,   -10.9,    -4.9,       5,   14.96,   14.78,   12.65,   12.94,   12.25,   12.64,
917,2020-12-12,,     2.4,     7.1,    -6.2,    -0.4,   -11.8,    -6.3,       7,   15.00,   14.83,   12.61,   12.94,   12.29,   12.68,
917,2020-12-13,,     2.4,     7.1,    -9.3,    -3.2,   -12.4,    -7.4,       7,   14.99,   14.90,   12.67,   12.97,   12.23,   12.67,
917,2020-12-14,,     2.4,     7.1,   -11.5,    -6.2,   -14.4,   -10.3,       6,   14.99,   14.83,   12.69,   13.02,   12.25,   12.65,
917,2020-12-15,,     2.5,     7.2,    -3.0,    -0.2,   -11.5,    -3.8,       6,   14.93,   14.82,   12.63,   12.98,   12.24,   12.73,
917,2020-12-16,,     2.5,     7.2,    -0.8,     1.1,    -6.5,    -1.1,       6,   14.99,   14.81,   12.62,   12.95,   12.29,   12.72,
917,2020-12-17,,     2.5,     7.2,     0.6,     3.3,    -2.1,     1.0,       6,   14.87,   14.72,   12.60,   12.93,   12.30,   12.73,
917,2020-12-18,,     2.5,     7.2,    -2.5,     5.6,    -2.5,     2.7,       6,   14.72,   14.59,   12.60,   12.92,   12.27,   12.71,
917,2020-12-19,,     2.5,     7.2,     2.5,     4.2,    -8.9,    -0.7,       7,   14.99,   14.83,   12.63,   12.95,   12.29,   12.70,
917,2020-12-20,,     2.5,     7.2,     3.3,     5.6,     1.0,     3.4,       7,   14.78,   14.62,   12.53,   12.88,   12.29,   12.73,
917,2020-12-21,,     2.6,     7.3,     2.4,     6.2,     1.6,     4.2,       6,   14.68,   14.55,   12.52,   12.87,   12.27,   12.69,
917,2020-12-22,,     2.6,     7.3,     0.3,     4.1,    -2.5,     1.5,       6,   14.85,   14.67,   12.54,   12.88,   12.26,   12.68,
917,2020-12-23,,     2.7,     7.6,   -11.3,     7.8,   -11.4,    -2.6,      10,   14.78,   14.62,   12.53,   12.89,   12.26,   12.68,
917,2020-12-24,,     2.8,     7.7,    -2.1,    -1.3,   -17.8,    -6.6,       9,   14.99,   14.83,   12.67,   12.98,   12.17,   12.64,
917,2020-12-25,,     2.8,     7.7,     4.0,     7.3,    -2.3,     3.4,       8,   14.90,   14.72,   12.64,   12.92,   12.30,   12.73,
917,2020-12-26,,     2.7,     7.7,     4.4,     7.1,    -2.7,     2.9,       8,   14.85,   14.70,   12.62,   12.92,   12.31,   12.70,
917,2020-12-27,,     2.8,     7.8,    -2.9,     5.7,    -4.6,     0.7,       7,   14.90,   14.71,   12.64,   12.92,   12.30,   12.71,
917,2020-12-28,,     2.8,     7.8,   -15.2,    -2.2,   -15.9,    -7.7,       9,   14.90,   14.76,   12.65,   12.96,   12.29,   12.68,
917,2020-12-29,,     2.9,     7.9,    -2.3,     1.5,   -15.3,    -6.9,       9,   14.99,   14.84,   12.70,   13.00,   12.25,   12.69,
917,2020-12-30,,     2.9,     7.9,    -6.4,    -2.3,   -12.2,    -5.8,       9,   14.99,   14.83,   12.65,   12.98,   12.28,   12.72,
917,2020-12-31,,     2.9,     7.9,     0.7,     2.1,    -6.4,    -0.7,       9,   15.00,   14.84,   12.69,   12.98,   12.26,   12.73,
917,2021-01-01,,     3.1,     8.0,    -3.4,     3.7,    -5.5,     0.8,      10,   14.81,   14.70,   12.63,   12.93,   12.28,   12.73,
917,2021-01-02,,     3.1,     8.0,     5.3,     5.5,    -3.4,     2.7,      10,   14.90,   14.72,   12.64,   12.93,   12.26,   12.71,
917,2021-01-03,,     3.0,     8.0,     3.1,     6.0,     2.1,     3.8,      10,   14.75,   14.65,   12.63,   12.92,   12.29,   12.72,
917,2021-01-04,,     3.1,     8.1,    -1.2,     6.8,    -1.2,     2.6,      10,   14.69,   14.60,   12.62,   12.92,   12.28,   12.71,
917,2021-01-05,,     3.1,     8.1,     4.8,     5.9,    -2.2,     1.7,      10,   14.97,   14.78,   12.66,   12.94,   12.26,   12.70,
917,2021-01-06,,     3.1,     8.1,     1.4,     5.6,    -5.6,     1.5,      10,   14.76,   14.71,   12.63,   12.94,   12.27,   12.69,
917,2021-01-07,,     3.1,     8.2,     3.6,     8.4,     1.2,     4.2,      10,   14.81,   14.67,   12.64,   12.92,   12.28,   12.72,
917,2021-01-08,,     3.1,     8.2,    -8.2,     3.6,    -8.2,    -1.5,       8,   14.78,   14.63,   12.53,   12.92,   12.28,   12.69,
917,2021-01-09,,     3.1,     8.2,    -7.3,     3.3,    -9.0,    -2.5,       8,   15.00,   14.82,   12.63,   12.95,   12.23,   12.68,
917,2021-01-10,,     3.1,     8.2,    -7.2,     4.9,   -10.6,    -4.3,       8,   14.99,   14.83,   12.65,   12.97,   12.24,   12.70,
917,2021-01-11,,     3.1,     8.2,     0.4,     4.2,    -8.4,     0.1,       9,   15.00,   14.80,   12.68,   12.97,   12.27,   12.72,
917,2021-01-12,,     3.1,     8.2,     3.7,     6.1,    -1.1,     2.5,      10,   14.81,   14.67,   12.65,   12.94,   12.30,   12.73,
917,2021-01-13,,     3.1,     8.2,     6.9,     8.6,     2.6,     6.1,       9,   14.72,   14.58,   12.60,   12.90,   12.30,   12.72,
917,2021-01-14,,     3.3,     8.5,    -1.3,    10.2,    -2.5,     3.7,       8,   14.60,   14.54,   12.50,   12.86,   12.30,   12.71,
917,2021-01-15,,     3.3,     8.5,    -4.0,    -0.9,    -5.3,    -3.0,       7,   14.97,   14.78,   12.66,   12.96,   12.26,   12.67,
917,2021-01-16,,     3.3,     8.5,     0.7,     6.1,   -10.2,     0.3,       7,   14.88,   14.70,   12.63,   12.94,   12.27,   12.71,
917,2021-01-17,,     3.4,     8.7,    -8.0,     2.7,    -9.6,    -2.5,       7,   14.94,   14.77,   12.67,   12.94,   12.29,   12.71,
917,2021-01-18,,     3.5,     8.9,    -1.5,     2.8,    -8.3,    -0.1,       7,   13.97,   13.85,   12.51,   12.88,   12.28,   12.69,
917,2021-01-19,,     3.6,     9.0,    -3.0,    -0.2,    -3.9,    -2.4,      11,   14.88,   14.72,   12.68,   12.96,   12.23,   12.66,
917,2021-01-20,,     3.5,     9.0,     2.3,     2.9,    -5.5,    -0.3,      11,   14.99,   14.80,   12.70,   12.97,   12.31,   12.71,
917,2021-01-21,,     3.5,     9.0,    -4.5,     2.3,    -4.9,    -0.7,      11,   14.93,   14.74,   12.68,   12.95,   12.32,   12.73,
917,2021-01-22,,     3.5,     9.0,   -18.2,    -3.5,   -18.4,    -8.5,      10,   14.96,   14.84,   12.61,   12.98,   12.28,   12.70,
917,2021-01-23,,     3.4,     9.0,   -15.9,    -0.4,   -20.1,   -13.0,      10,   14.99,   14.84,   12.76,   13.04,   12.17,   12.68,
917,2021-01-24,,     3.1,     9.0,   -14.2,    -4.5,   -18.4,   -12.3,      10,   14.99,   14.83,   12.78,   13.04,   12.28,   12.72,
917,2021-01-25,,     3.0,     9.0,   -12.4,    -0.3,   -15.0,    -8.8,       9,   15.00,   14.84,   12.75,   13.02,   12.29,   12.74,
917,2021-01-26,,     2.9,     9.0,    -7.3,    -3.3,   -12.4,    -7.0,      11,   14.99,   14.84,   12.77,   13.03,   12.23,   12.73,
917,2021-01-27,,     2.8,     9.0,   -13.2,    -5.8,   -13.4,    -8.9,       9,   14.99,   14.83,   12.77,   13.03,   12.28,   12.75,
917,2021-01-28,,     2.8,     9.0,    -8.3,     1.3,   -15.2,    -7.0,      10,   14.99,   14.84,   12.72,   13.00,   12.26,   12.74,
917,2021-01-29,,     2.9,     9.0,    -4.8,     5.5,    -8.8,    -1.5,       9,   14.98,   14.81,   12.70,   12.97,   12.27,   12.74,
917,2021-01-30,,     3.3,     9.6,    -0.9,     6.5,    -5.3,     1.2,      11,   14.84,   14.70,   12.68,   12.95,   12.27,   12.72,
917,2021-01-31,,     3.4,     9.7,    -5.4,     3.7,    -9.2,    -1.7,      10,   14.99,   14.83,   12.74,   12.98,   12.28,   12.71,
917,2021-02-01,,     3.2,     9.7,     3.7,     6.2,    -8.4,     0.8,      10,   14.93,   14.75,   12.73,   12.97,   12.28,   12.73,
917,2021-02-02,,     3.3,    10.0,     4.7,    10.2,     2.6,     5.9,      10,   14.75,   14.62,   12.65,   12.93,   12.30,   12.75,
917,2021-02-03,,     3.5,    10.2,     1.3,    11.7,     0.3,     6.6,      10,   14.76,   14.56,   12.62,   12.90,   12.30,   12.73,
917,2021-02-04,,     3.8,    10.6,    -7.8,     1.3,   -10.6,    -6.3,      10,   14.97,   14.81,   12.73,   13.00,   12.24,   12.71,
917,2021-02-05,,     3.5,    10.6,    -6.3,    -1.1,    -7.8,    -4.0,      10,   14.99,   14.84,   12.66,   13.00,   12.30,   12.75,
917,2021-02-06,,     3.5,    10.6,   -19.5,    -4.1,   -20.2,   -10.2,      14,   14.97,   14.81,   12.53,   12.96,   12.27,   12.73,
917,2021-02-07,,     3.6,    10.6,   -22.2,   -11.8,   -22.2,   -17.3,      14,   14.99,   14.86,   12.81,   13.08,   12.17,   12.64,
917,2021-02-08,,     3.4,    10.6,   -29.5,   -16.4,   -29.8,   -23.4,      14,   14.99,   14.86,   12.76,   13.12,   12.25,   12.75,
917,2021-02-09,,     3.2,    10.6,   -29.8,   -20.0,   -30.0,   -25.0,      14,   14.98,   14.81,   12.94,   13.15,   12.23,   12.78,
917,2021-02-10,,     3.0,    10.6,   -35.3,   -23.8,   -35.4,   -28.9,      14,   14.99,   14.81,   12.68,   13.15,   12.25,   12.79,
917,2021-02-11,,     3.1,    10.8,   -31.9,   -21.3,   -36.3,   -29.6,      15,   14.99,   14.85,   13.01,   13.22,   12.11,   12.77,
917,2021-02-12,,     3.1,    10.8,   -32.0,   -26.6,   -33.8,   -31.3,      15,   14.99,   14.87,   13.03,   13.24,   12.27,   12.84,
