

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:50:11 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,PREC.I-3 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-10 (degC) ,STO.I-1:-12 (degC) ,STO.I-1:-16 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,STO.I-2:-80 (degC) ,STO.I-3:-80 (degC) ,STO.I-4:-80 (degC) ,STO.I-5:-80 (degC) ,RHUMN.D-1 (pct) ,RHUMV.D-1 (pct) ,RHUMX.D-1 (pct) ,
2019,1997-03-20,,    3.20,     2.7,-99.9,     5.0,    18.5,-99.9,     2.5,-99.9,    10.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.9,    -0.9,    -1.0,-99.9,-99.9,-99.9,    -0.6,     0.5,     2.5,-99.9,-99.9,-99.9,-99.9,      32,      53,      75,
2019,1997-03-21,,    3.20,     2.7,-99.9,    -1.6,    16.0,-99.9,    -1.6,-99.9,     8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.9,    -0.9,    -1.0,-99.9,-99.9,-99.9,    -0.6,     0.5,     2.5,-99.9,-99.9,-99.9,-99.9,      29,      51,      85,
2019,1997-03-22,,    3.20,     2.7,-99.9,     1.0,    11.0,-99.9,    -1.5,-99.9,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.4,    -0.8,    -1.0,-99.9,-99.9,-99.9,    -0.5,     0.5,     2.5,-99.9,-99.9,-99.9,-99.9,      19,      50,      84,
2019,1997-03-23,,    3.20,     2.7,-99.9,     2.4,    11.4,-99.9,    -1.8,-99.9,     4.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.5,    -0.2,    -0.9,-99.9,-99.9,-99.9,    -0.4,     0.5,     2.5,-99.9,-99.9,-99.9,-99.9,      14,      38,      63,
2019,1997-03-24,,    3.20,     2.7,-99.9,    -1.2,     9.0,-99.9,    -2.3,-99.9,     2.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.1,     0.1,    -0.6,-99.9,-99.9,-99.9,    -0.2,     0.5,     2.4,-99.9,-99.9,-99.9,-99.9,      37,      63,      86,
2019,1997-03-25,,    3.20,     2.8,-99.9,     1.0,     8.1,-99.9,    -2.0,-99.9,     2.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.6,     1.3,     1.2,-99.9,-99.9,-99.9,     0.3,     0.5,     2.4,-99.9,-99.9,-99.9,-99.9,      27,      58,      83,
2019,1997-03-26,,    3.20,     2.8,-99.9,     7.8,    19.0,-99.9,     0.0,-99.9,     9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.4,     3.4,     2.6,-99.9,-99.9,-99.9,     0.7,     0.5,     2.4,-99.9,-99.9,-99.9,-99.9,      12,      34,      51,
2019,1997-03-27,,    3.20,     2.8,-99.9,     6.1,    20.8,-99.9,     5.3,-99.9,    11.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,     5.2,     4.3,-99.9,-99.9,-99.9,     1.6,     0.6,     2.4,-99.9,-99.9,-99.9,-99.9,      12,      36,      65,
2019,1997-03-28,,    3.20,     2.8,-99.9,     2.4,     9.3,-99.9,     0.1,-99.9,     4.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.9,     3.5,     3.6,-99.9,-99.9,-99.9,     2.2,     0.7,     2.4,-99.9,-99.9,-99.9,-99.9,      25,      59,      79,
2019,1997-03-29,,    3.20,     2.8,-99.9,     0.2,    10.2,-99.9,    -0.1,-99.9,     3.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.4,     3.0,     3.1,-99.9,-99.9,-99.9,     2.2,     0.9,     2.5,-99.9,-99.9,-99.9,-99.9,      13,      46,      69,
2019,1997-03-30,,    3.20,     2.8,-99.9,    -1.3,    10.3,-99.9,    -2.0,-99.9,     3.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.3,     3.2,     3.3,-99.9,-99.9,-99.9,     2.2,     1.0,     2.5,-99.9,-99.9,-99.9,-99.9,      13,      40,      77,
2019,1997-03-31,,    3.20,     2.8,-99.9,     6.4,    15.8,-99.9,    -2.6,-99.9,     7.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.7,     4.2,     4.0,-99.9,-99.9,-99.9,     2.3,     1.1,     2.5,-99.9,-99.9,-99.9,-99.9,       8,      26,      62,
2019,1997-04-01,,    3.20,     2.8,-99.9,     1.9,    13.1,-99.9,    -2.3,-99.9,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.2,     3.9,     3.9,-99.9,-99.9,-99.9,     2.6,     1.3,     2.6,-99.9,-99.9,-99.9,-99.9,      17,      33,      73,
2019,1997-04-02,,    3.24,     2.7,-99.9,    -1.7,     5.5,-99.9,    -1.8,-99.9,     1.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.5,     3.2,     3.4,-99.9,-99.9,-99.9,     2.6,     1.5,     2.6,-99.9,-99.9,-99.9,-99.9,      28,      48,      86,
2019,1997-04-03,,    3.24,     2.7,-99.9,     5.5,    11.4,-99.9,    -5.5,-99.9,     4.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.1,     3.7,     3.7,-99.9,-99.9,-99.9,     2.6,     1.6,     2.6,-99.9,-99.9,-99.9,-99.9,      11,      36,      77,
2019,1997-04-04,,    3.24,     2.7,-99.9,    -1.3,    13.2,-99.9,    -1.3,-99.9,     7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.7,     4.2,     4.0,-99.9,-99.9,-99.9,     2.8,     1.7,     2.7,-99.9,-99.9,-99.9,-99.9,      12,      33,      79,
2019,1997-04-05,,    3.36,     2.8,-99.9,    -5.6,    -2.1,-99.9,    -6.0,-99.9,    -3.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.3,     1.9,     2.3,-99.9,-99.9,-99.9,     2.7,     1.9,     2.8,-99.9,-99.9,-99.9,-99.9,      63,      80,      88,
2019,1997-04-06,,    3.44,     2.8,-99.9,   -11.1,     2.7,-99.9,   -12.3,-99.9,    -5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.8,     1.3,     1.7,-99.9,-99.9,-99.9,     2.2,     2.0,     2.8,-99.9,-99.9,-99.9,-99.9,      30,      59,      83,
2019,1997-04-07,,    3.44,     2.7,-99.9,   -13.2,    -2.0,-99.9,   -13.8,-99.9,    -8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.6,     1.0,     1.3,-99.9,-99.9,-99.9,     1.9,     2.0,     2.8,-99.9,-99.9,-99.9,-99.9,      22,      51,      80,
2019,1997-04-08,,    3.44,     2.8,-99.9,   -10.6,    -3.4,-99.9,   -14.5,-99.9,    -9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.5,     0.9,     1.2,-99.9,-99.9,-99.9,     1.8,     2.1,     3.1,-99.9,-99.9,-99.9,-99.9,      36,      54,      73,
2019,1997-04-09,,    3.44,     2.7,-99.9,    -8.6,    -2.7,-99.9,   -13.2,-99.9,    -7.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.4,     0.7,-99.9,-99.9,-99.9,     1.4,     1.9,     2.9,-99.9,-99.9,-99.9,-99.9,      44,      61,      77,
2019,1997-04-10,,    3.48,     2.8,-99.9,    -8.6,    -1.4,-99.9,   -12.3,-99.9,    -7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.1,     0.3,     0.4,-99.9,-99.9,-99.9,     1.2,     1.8,     2.9,-99.9,-99.9,-99.9,-99.9,      39,      58,      78,
2019,1997-04-11,,    3.48,     2.8,-99.9,    -8.3,     0.0,-99.9,   -11.7,-99.9,    -6.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.2,     0.1,     0.3,-99.9,-99.9,-99.9,     1.0,     1.8,     3.0,-99.9,-99.9,-99.9,-99.9,      30,      54,      73,
2019,1997-04-12,,    3.52,     2.8,-99.9,    -9.6,     2.8,-99.9,   -12.3,-99.9,    -5.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.4,    -0.1,     0.1,-99.9,-99.9,-99.9,     0.9,     1.7,     3.0,-99.9,-99.9,-99.9,-99.9,      25,      59,      79,
2019,1997-04-13,,    3.52,     2.8,-99.9,    -5.6,     6.7,-99.9,   -11.6,-99.9,    -2.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.6,    -0.3,     0.0,-99.9,-99.9,-99.9,     0.8,     1.7,     3.0,-99.9,-99.9,-99.9,-99.9,      14,      49,      81,
2019,1997-04-14,,    3.52,     2.9,-99.9,     2.4,    13.7,-99.9,    -7.8,-99.9,     4.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.0,     1.2,     0.9,-99.9,-99.9,-99.9,     0.8,     1.6,     3.0,-99.9,-99.9,-99.9,-99.9,      14,      40,      75,
2019,1997-04-15,,    3.52,     2.9,-99.9,    -4.9,    10.0,-99.9,    -4.9,-99.9,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.8,     1.6,     1.7,-99.9,-99.9,-99.9,     1.1,     1.6,     3.0,-99.9,-99.9,-99.9,-99.9,      22,      44,      83,
2019,1997-04-16,,    3.52,     2.9,-99.9,     0.9,    14.1,-99.9,    -5.7,-99.9,     4.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.7,     3.3,     3.0,-99.9,-99.9,-99.9,     1.5,     1.7,     3.0,-99.9,-99.9,-99.9,-99.9,      11,      45,      86,
2019,1997-04-17,,    3.52,     2.9,-99.9,     9.5,    22.3,-99.9,    -1.1,-99.9,    11.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.3,     5.2,     4.2,-99.9,-99.9,-99.9,     2.1,     1.8,     3.0,-99.9,-99.9,-99.9,-99.9,      14,      38,      74,
2019,1997-04-18,,    3.52,     2.9,-99.9,     6.0,    20.6,-99.9,     3.5,-99.9,    11.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.0,     6.4,     5.7,-99.9,-99.9,-99.9,     3.0,     1.9,     3.0,-99.9,-99.9,-99.9,-99.9,      12,      35,      74,
2019,1997-04-19,,    3.52,     2.8,-99.9,     5.5,    16.3,-99.9,     0.6,-99.9,    10.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.9,     7.0,     6.2,-99.9,-99.9,-99.9,     3.7,     2.3,     3.0,-99.9,-99.9,-99.9,-99.9,      11,      30,      68,
2019,1997-04-20,,    3.52,     2.9,-99.9,     7.5,    17.0,-99.9,     1.9,-99.9,     9.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.8,     7.3,     6.8,-99.9,-99.9,-99.9,     4.3,     2.6,     3.0,-99.9,-99.9,-99.9,-99.9,      24,      50,      89,
2019,1997-04-21,,    3.55,     2.9,-99.9,     6.3,    14.8,-99.9,     1.2,-99.9,     9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.1,     6.6,     6.4,-99.9,-99.9,-99.9,     4.6,     2.9,     3.1,-99.9,-99.9,-99.9,-99.9,      24,      53,      80,
2019,1997-04-22,,    3.71,     3.1,-99.9,     1.8,    11.4,-99.9,    -0.2,-99.9,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.7,     5.5,     5.7,-99.9,-99.9,-99.9,     4.7,     3.2,     3.1,-99.9,-99.9,-99.9,-99.9,      28,      58,      88,
2019,1997-04-23,,    3.71,     3.1,-99.9,    -1.3,    12.1,-99.9,    -1.4,-99.9,     4.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.2,     5.2,     5.4,-99.9,-99.9,-99.9,     4.5,     3.3,     3.2,-99.9,-99.9,-99.9,-99.9,      23,      62,      84,
2019,1997-04-24,,    3.71,     3.1,-99.9,    -0.1,    12.2,-99.9,    -3.6,-99.9,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,     6.1,     6.0,-99.9,-99.9,-99.9,     4.5,     3.4,     3.2,-99.9,-99.9,-99.9,-99.9,      27,      61,      91,
2019,1997-04-25,,    3.71,     3.1,-99.9,     5.7,    12.9,-99.9,    -0.5,-99.9,     6.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.5,     6.9,     6.5,-99.9,-99.9,-99.9,     4.7,     3.5,     3.3,-99.9,-99.9,-99.9,-99.9,      29,      57,      90,
2019,1997-04-26,,    3.75,     3.1,-99.9,     1.5,    14.2,-99.9,     1.3,-99.9,     7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.8,     7.4,     7.2,-99.9,-99.9,-99.9,     5.1,     3.7,     3.4,-99.9,-99.9,-99.9,-99.9,      21,      61,      90,
2019,1997-04-27,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.4,     8.7,     8.2,-99.9,-99.9,-99.9,     5.5,     3.8,     3.5,-99.9,-99.9,-99.9,-99.9,-99.9,      42,-99.9,
2019,1997-04-28,,    3.79,     3.2,-99.9,     2.7,    22.2,-99.9,     1.0,-99.9,    11.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.9,     8.5,     8.2,-99.9,-99.9,-99.9,     6.0,     4.0,     3.5,-99.9,-99.9,-99.9,-99.9,      18,      44,      79,
2019,1997-04-29,,    3.79,     3.2,-99.9,     2.9,    13.8,-99.9,     2.4,-99.9,     7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.2,     7.8,     7.8,-99.9,-99.9,-99.9,     6.1,     4.3,     3.6,-99.9,-99.9,-99.9,-99.9,      13,      39,      79,
2019,1997-04-30,,    3.79,     3.1,-99.9,     5.4,    15.8,-99.9,    -0.6,-99.9,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.0,     8.5,     8.2,-99.9,-99.9,-99.9,     6.1,     4.5,     3.7,-99.9,-99.9,-99.9,-99.9,      13,      35,      62,
2019,1997-05-01,,    3.79,     3.1,-99.9,     0.1,    16.5,-99.9,    -0.4,-99.9,     7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.3,     8.1,     8.1,-99.9,-99.9,-99.9,     6.3,     4.6,     3.7,-99.9,-99.9,-99.9,-99.9,      11,      46,      85,
2019,1997-05-02,,    3.79,     3.1,-99.9,    -0.3,     9.6,-99.9,    -1.9,-99.9,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.8,     6.7,     7.0,-99.9,-99.9,-99.9,     6.1,     4.8,     3.8,-99.9,-99.9,-99.9,-99.9,      30,      63,      92,
2019,1997-05-03,,    3.79,     3.2,-99.9,    -0.2,    14.9,-99.9,    -4.8,-99.9,     6.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.4,     8.2,     8.0,-99.9,-99.9,-99.9,     6.1,     4.9,     3.9,-99.9,-99.9,-99.9,-99.9,      14,      39,      77,
2019,1997-05-04,,    3.79,     3.1,-99.9,     8.1,    19.5,-99.9,    -2.7,-99.9,    10.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,     9.0,     8.5,-99.9,-99.9,-99.9,     6.3,     4.9,     4.0,-99.9,-99.9,-99.9,-99.9,      12,      38,      82,
2019,1997-05-05,,    3.79,     3.2,-99.9,     5.6,    17.7,-99.9,     4.8,-99.9,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.9,     8.7,     8.6,-99.9,-99.9,-99.9,     6.6,     5.0,     4.1,-99.9,-99.9,-99.9,-99.9,      13,      36,      65,
2019,1997-05-06,,    3.79,     3.2,-99.9,     8.5,    19.7,-99.9,     3.8,-99.9,    12.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.5,     9.8,     9.3,-99.9,-99.9,-99.9,     6.9,     5.2,     4.2,-99.9,-99.9,-99.9,-99.9,      11,      29,      54,
2019,1997-05-07,,    3.79,     3.2,-99.9,     6.4,    20.1,-99.9,     2.9,-99.9,    12.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.5,     9.8,     9.5,-99.9,-99.9,-99.9,     7.2,     5.4,     4.2,-99.9,-99.9,-99.9,-99.9,      11,      30,      58,
2019,1997-05-08,,    3.83,     3.2,-99.9,     2.2,    12.5,-99.9,     1.4,-99.9,     7.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.3,     8.4,     8.6,-99.9,-99.9,-99.9,     7.3,     5.6,     4.3,-99.9,-99.9,-99.9,-99.9,      26,      50,      79,
2019,1997-05-09,,    3.83,     3.2,-99.9,     6.3,    17.6,-99.9,    -0.3,-99.9,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.1,     9.8,     9.6,-99.9,-99.9,-99.9,     7.3,     5.7,     4.4,-99.9,-99.9,-99.9,-99.9,      12,      40,      84,
2019,1997-05-10,,    3.83,     3.2,-99.9,     9.1,    26.5,-99.9,     1.9,-99.9,    15.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.7,    11.2,    10.5,-99.9,-99.9,-99.9,     7.7,     5.8,     4.5,-99.9,-99.9,-99.9,-99.9,       4,      23,      54,
2019,1997-05-11,,    3.87,     3.2,-99.9,     1.9,    17.4,-99.9,     1.9,-99.9,    11.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.1,    11.0,    10.8,-99.9,-99.9,-99.9,     8.1,     6.0,     4.6,-99.9,-99.9,-99.9,-99.9,      11,      24,      48,
2019,1997-05-12,,    3.87,     3.7,-99.9,     4.3,    20.4,-99.9,    -0.6,-99.9,    11.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,      25,      51,
2019,1997-05-13,,    3.87,-99.9,     3.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.9,    14.6,    26.0,    22.9,    20.6,    13.5,    13.9,    13.6,    14.8,    10.9,     6.6,    10.1,     7.9,     5.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-14,,    3.87,-99.9,     3.3,    10.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.8,    14.7,    26.1,    23.0,    20.4,    14.3,    14.5,    14.4,    12.5,     9.9,     6.8,    10.9,     8.0,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-15,,    3.87,-99.9,     3.3,     8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.7,    14.9,    26.4,    23.0,    20.4,    16.0,    16.4,    16.4,    13.6,    10.3,     7.0,    11.7,     8.2,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-16,,    3.87,-99.9,     3.3,    16.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.6,    15.1,    26.5,    23.2,    20.7,    17.3,    17.4,    17.1,    14.2,    10.9,     7.3,    12.4,     8.5,     5.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-17,,    3.87,-99.9,     3.3,    16.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.2,    15.3,    26.9,    23.5,    20.4,    18.3,    18.4,    18.1,    15.1,    11.6,     7.7,    13.0,     8.8,     5.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-18,,    3.87,-99.9,     3.4,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.4,    14.9,    26.4,    23.4,    20.8,    14.0,    15.0,    15.9,    14.2,    11.9,     8.1,    13.4,     9.2,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-19,,    3.87,-99.9,     3.3,    -0.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.3,    14.5,    25.7,    23.4,    21.1,    10.6,    11.5,    12.7,    11.7,    11.1,     8.4,    12.7,     9.5,     5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-20,,    3.87,-99.9,     3.2,     5.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.0,    14.9,    26.1,    23.6,    20.9,    13.7,    14.2,    14.5,    12.2,    10.5,     8.4,    12.1,     9.6,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-21,,    3.99,-99.9,     3.4,     4.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.8,    15.0,    26.3,    23.6,    20.9,    15.2,    15.6,    15.3,    12.4,    10.6,     8.4,    12.3,     9.5,     5.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-22,,    4.03,-99.9,     3.4,     7.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.5,    14.8,    26.4,    23.4,    21.0,    15.6,    15.7,    15.7,    12.8,    10.7,     8.4,    12.5,     9.6,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-23,,    4.15,-99.9,     3.5,     6.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.4,    14.3,    25.9,    23.6,    21.3,    11.1,    11.8,    12.8,    11.3,    10.6,     8.5,    12.4,     9.7,     6.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-24,,    4.42,-99.9,     3.8,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.1,    18.3,    25.9,    23.6,    20.5,    11.8,    11.9,    12.1,    10.2,    10.0,     8.5,    11.8,     9.7,     6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-25,,    4.78,-99.9,     4.0,     9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    24.2,    22.9,    26.0,    23.5,    20.9,    12.2,    12.3,    12.4,    10.2,     9.6,     8.4,    11.5,     9.7,     6.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-26,,    5.21,-99.9,     4.5,     9.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.7,    25.9,    33.7,    23.5,    21.1,    11.0,    11.0,    11.3,     9.5,     9.3,     8.3,    11.3,     9.6,     6.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-27,,    5.33,-99.9,     4.7,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.7,    26.6,    35.0,    23.5,    20.9,    11.3,    11.8,    12.2,     9.8,     9.2,     8.2,    11.2,     9.6,     6.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-28,,    5.53,-99.9,     4.8,    10.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.1,    27.2,    35.7,    23.6,    20.9,    14.2,    14.4,    14.4,    11.5,     9.5,     8.1,    11.5,     9.6,     6.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-29,,    5.53,-99.9,     4.8,     9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.9,    27.0,    36.3,    23.8,    21.4,    15.0,    15.6,    16.0,    13.0,    10.3,     8.2,    12.3,     9.6,     6.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-30,,    5.53,-99.9,     4.8,    12.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    24.7,    26.4,    35.9,    23.8,    21.2,    17.2,    17.6,    17.7,    14.7,    11.1,     8.4,    13.0,     9.8,     6.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-05-31,,    5.53,-99.9,     4.8,    17.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    23.5,    25.7,    35.4,    23.9,    21.6,    17.6,    17.9,    18.0,    15.4,    12.0,     8.7,    13.7,    10.0,     6.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-01,,    5.56,-99.9,     4.8,    16.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    22.5,    24.9,    35.2,    24.1,    21.5,    18.9,    19.2,    19.1,    16.6,    12.9,     9.1,    14.4,    10.4,     6.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-02,,    5.56,-99.9,     4.8,    11.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.1,    24.1,    34.2,    24.1,    21.0,    17.7,    18.3,    18.9,    16.5,    13.4,     9.5,    14.9,    10.7,     6.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-03,,    5.56,-99.9,     4.8,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.0,    23.1,    34.1,    24.1,    21.2,    17.2,    18.0,    18.6,    16.4,    13.6,     9.8,    15.1,    11.0,     6.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-04,,    5.56,-99.9,     4.5,    21.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    19.1,    22.5,    33.7,    24.1,    21.9,    19.8,    19.7,    19.3,    16.6,    13.7,    10.1,    15.2,    11.2,     7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-05,,    5.60,-99.9,     4.8,    15.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    18.2,    21.4,    33.6,    24.1,    21.7,    20.7,    20.8,    20.3,    17.6,    14.2,    10.3,    15.6,    11.4,     7.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-06,,    5.60,-99.9,     4.7,    15.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.5,    21.0,    33.0,    24.2,    21.2,    20.7,    20.6,    20.3,    17.7,    14.7,    10.6,    16.1,    11.7,     7.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-07,,    5.92,-99.9,     5.1,    14.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    23.6,    21.3,    32.4,    24.2,    21.3,    19.3,    19.8,    20.2,    17.9,    15.1,    10.9,    16.5,    11.9,     7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
