

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:50:15 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-2 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-10 (degC) ,STO.I-1:-12 (degC) ,STO.I-1:-16 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,
2019,1999-01-23,,    3.51,     3.1,   -12.2,-99.9,-99.9,-99.9,    21.8,    25.3,    33.1,    29.1,    18.3,     1.0,     1.1,     1.5,    -0.8,     0.3,     2.1,     3.0,     4.2,     5.8,
2019,1999-01-24,,    3.51,     3.1,   -22.5,-99.9,-99.9,-99.9,    11.2,    23.3,    32.2,    28.8,    18.3,     0.6,     1.0,     1.5,    -1.5,     0.2,     2.1,     3.0,     4.2,     5.8,
2019,1999-01-25,,    3.51,     3.1,    -7.2,-99.9,-99.9,-99.9,    10.4,    17.2,    31.5,    28.4,    17.9,     0.1,     0.7,     1.4,    -2.6,     0.0,     2.0,     3.0,     4.2,     5.7,
2019,1999-01-26,,    3.51,     3.1,   -12.6,-99.9,-99.9,-99.9,    10.6,    13.5,    30.9,    28.0,    17.9,     0.3,     0.6,     1.3,    -2.2,    -0.2,     2.0,     2.9,     4.1,     5.7,
2019,1999-01-27,,    3.51,     3.1,    -7.5,-99.9,-99.9,-99.9,    10.5,    12.9,    30.4,    27.5,    17.9,     0.3,     0.6,     1.2,    -2.2,    -0.4,     1.9,     2.8,     4.1,     5.6,
2019,1999-01-28,,    3.55,     3.2,    -3.4,-99.9,-99.9,-99.9,    10.7,    13.0,    30.1,    27.2,    17.9,     0.4,     0.6,     1.2,    -2.0,    -0.4,     1.8,     2.8,     4.0,     5.6,
2019,1999-01-29,,    3.55,     3.2,     2.3,-99.9,-99.9,-99.9,    10.9,    13.1,    29.8,    27.0,    17.9,     0.6,     0.7,     1.1,    -1.6,    -0.5,     1.7,     2.7,     4.0,     5.6,
2019,1999-01-30,,    3.58,     3.2,     5.1,-99.9,-99.9,-99.9,    11.8,    14.2,    29.4,    26.7,    18.1,     0.9,     0.9,     1.2,    -1.3,    -0.5,     1.7,     2.7,     4.0,     5.5,
2019,1999-01-31,,    3.58,     3.2,    -6.9,-99.9,-99.9,-99.9,    12.7,    15.2,    29.5,    26.3,    18.3,     1.0,     0.9,     1.2,    -1.0,    -0.4,     1.6,     2.7,     3.9,     5.5,
2019,1999-02-01,,    3.58,     3.2,     0.0,-99.9,-99.9,-99.9,    12.5,    16.3,    29.5,    26.2,    18.1,     1.0,     0.9,     1.2,    -1.1,    -0.4,     1.6,     2.8,     3.9,     5.5,
2019,1999-02-02,,    3.58,     3.2,     0.3,-99.9,-99.9,-99.9,    11.1,    17.2,    29.5,    26.0,    18.1,     0.7,     0.9,     1.3,    -1.1,    -0.4,     1.6,     2.8,     3.9,     5.4,
2019,1999-02-03,,    3.66,     3.2,     1.5,-99.9,-99.9,-99.9,    11.8,    17.2,    29.6,    25.7,    18.1,     0.9,     0.9,     1.3,    -1.0,    -0.4,     1.5,     2.8,     3.9,     5.4,
2019,1999-02-04,,    3.66,     3.2,    -2.6,-99.9,-99.9,-99.9,    11.6,    18.6,    29.7,    25.6,    18.1,     0.8,     0.9,     1.3,    -0.9,    -0.4,     1.5,     2.8,     3.8,     5.3,
2019,1999-02-05,,    3.66,     3.2,     0.6,-99.9,-99.9,-99.9,    10.8,    17.9,    29.7,    25.4,    18.1,     0.5,     0.8,     1.3,    -0.9,    -0.3,     1.5,     2.8,     3.8,     5.3,
2019,1999-02-06,,    3.66,     3.3,     3.9,-99.9,-99.9,-99.9,    11.5,    14.7,    29.7,    25.2,    18.1,     0.8,     0.8,     1.3,    -0.9,    -0.3,     1.5,     2.7,     3.8,     5.2,
2019,1999-02-07,,    3.86,     3.3,     4.6,-99.9,-99.9,-99.9,    11.9,    14.5,    29.3,    25.0,    18.1,     0.9,     0.8,     1.2,    -0.8,    -0.3,     1.5,     2.7,     3.8,     5.2,
2019,1999-02-08,,    3.86,     3.3,     0.6,-99.9,-99.9,-99.9,    13.1,    16.1,    29.2,    24.9,    18.1,     1.0,     0.9,     1.3,    -0.8,    -0.3,     1.5,     2.7,     3.8,     5.2,
2019,1999-02-09,,    3.86,     3.3,     2.7,-99.9,-99.9,-99.9,    13.6,    16.6,    29.3,    24.9,    18.1,     1.0,     0.9,     1.3,    -0.8,    -0.3,     1.5,     2.7,     3.7,     5.1,
2019,1999-02-10,,    3.98,     3.3,    -3.9,-99.9,-99.9,-99.9,    12.9,    16.4,    29.1,    24.9,    18.1,     1.0,     0.9,     1.3,    -0.7,    -0.2,     1.5,     2.7,     3.7,     5.1,
2019,1999-02-11,,    3.98,     3.3,   -12.8,-99.9,-99.9,-99.9,    12.9,    16.8,    29.3,    25.1,    18.1,     1.0,     0.9,     1.3,    -0.7,    -0.2,     1.5,     2.7,     3.7,     5.1,
2019,1999-02-12,,    3.98,     3.4,    -5.0,-99.9,-99.9,-99.9,    10.6,    12.9,    29.0,    25.0,    18.1,     0.3,     0.5,     1.3,    -0.7,    -0.2,     1.4,     2.7,     3.7,     5.1,
2019,1999-02-13,,    4.06,     3.4,     0.5,-99.9,-99.9,-99.9,    11.1,    13.2,    29.1,    25.0,    18.1,     0.6,     0.7,     1.2,    -0.8,    -0.2,     1.4,     2.7,     3.6,     5.0,
2019,1999-02-14,,    4.06,     3.4,     2.9,-99.9,-99.9,-99.9,    12.2,    14.2,    28.9,    24.8,    18.1,     0.9,     0.8,     1.2,    -0.8,    -0.1,     1.4,     2.7,     3.6,     5.0,
2019,1999-02-15,,    4.06,     3.4,    -2.5,-99.9,-99.9,-99.9,    13.4,    15.2,    28.7,    24.8,    18.1,     1.0,     0.9,     1.2,    -0.7,    -0.1,     1.4,     2.7,     3.6,     5.0,
2019,1999-02-16,,    4.06,     3.4,    -7.2,-99.9,-99.9,-99.9,    13.1,    16.2,    28.7,    24.8,    18.1,     0.9,     0.9,     1.3,    -0.7,    -0.1,     1.4,     2.7,     3.6,     5.0,
2019,1999-02-17,,    4.06,     3.5,    -0.4,-99.9,-99.9,-99.9,    12.2,    14.2,    28.9,    24.9,    18.1,     0.9,     0.8,     1.2,    -0.7,    -0.1,     1.4,     2.7,     3.6,     4.9,
2019,1999-02-18,,    4.10,     3.5,     0.5,-99.9,-99.9,-99.9,    11.9,    14.0,    28.6,    24.8,    18.1,     0.9,     0.8,     1.2,    -0.8,     0.0,     1.4,     2.6,     3.6,     4.9,
2019,1999-02-19,,    4.10,     3.5,    -2.7,-99.9,-99.9,-99.9,    12.7,    14.6,    28.6,    24.8,    18.1,     1.0,     0.8,     1.2,    -0.7,     0.0,     1.4,     2.6,     3.6,     4.9,
2019,1999-02-20,,    4.10,     3.5,    -1.2,-99.9,-99.9,-99.9,    14.0,    15.8,    28.5,    24.8,    18.1,     1.0,     0.9,     1.2,    -0.7,     0.0,     1.4,     2.6,     3.5,     4.8,
2019,1999-02-21,,    4.10,     3.5,    -0.7,-99.9,-99.9,-99.9,    15.6,    17.0,    28.5,    24.7,    18.1,     1.0,     0.9,     1.3,    -0.7,     0.0,     1.4,     2.6,     3.5,     4.8,
2019,1999-02-22,,    4.21,     3.6,    -2.3,-99.9,-99.9,-99.9,    18.7,    18.3,    28.5,    24.8,    18.1,     1.0,     0.9,     1.3,    -0.7,     0.0,     1.4,     2.6,     3.5,     4.7,
2019,1999-02-23,,    4.29,     3.7,     3.9,-99.9,-99.9,-99.9,    22.2,    20.6,    34.5,    24.6,    18.1,     1.0,     0.9,     1.3,    -0.7,     0.0,     1.4,     2.6,     3.5,     4.7,
2019,1999-02-24,,    4.29,     3.7,     1.5,-99.9,-99.9,-99.9,    26.6,    23.6,    32.9,    24.7,    18.1,     1.0,     0.9,     1.3,    -0.6,     0.0,     1.4,     2.6,     3.5,     4.7,
2019,1999-02-25,,    4.29,     3.7,     3.6,-99.9,-99.9,-99.9,    41.6,    27.2,    33.7,    24.9,    18.1,     1.1,     0.9,     1.3,    -0.6,     0.0,     1.4,     2.6,     3.5,     4.7,
2019,1999-02-26,,    4.29,     3.7,     3.4,-99.9,-99.9,-99.9,    39.2,    30.5,    36.2,    25.3,    18.1,     2.6,     1.7,     2.0,    -0.6,     0.0,     1.4,     2.7,     3.5,     4.6,
2019,1999-02-27,,    4.45,     3.8,    -0.7,-99.9,-99.9,-99.9,    38.5,    31.4,    37.5,    34.7,    18.1,     1.7,     1.9,     2.4,    -0.6,     0.0,     1.4,     2.8,     3.5,     4.6,
2019,1999-02-28,,    4.45,     3.8,     3.3,-99.9,-99.9,-99.9,    36.2,    30.4,    36.4,    34.6,    18.1,     1.6,     1.5,     1.9,    -0.6,     0.1,     1.4,     2.9,     3.5,     4.6,
2019,1999-03-01,,    4.49,     3.8,     2.3,-99.9,-99.9,-99.9,    35.0,    30.2,    36.2,    34.3,    18.1,     2.5,     2.8,     3.3,    -0.6,     0.1,     1.4,     3.1,     3.5,     4.6,
2019,1999-03-02,,    4.49,     3.8,    -2.0,-99.9,-99.9,-99.9,    33.4,    29.6,    35.8,    34.0,    18.1,     2.5,     2.8,     3.4,    -0.5,     0.1,     1.4,     3.4,     3.5,     4.6,
2019,1999-03-03,,    4.49,     3.8,     2.8,-99.9,-99.9,-99.9,    32.0,    29.2,    35.3,    33.6,    18.4,     2.5,     2.8,     3.4,    -0.5,     0.1,     1.4,     3.5,     3.6,     4.5,
2019,1999-03-04,,    4.49,     3.8,     0.0,-99.9,-99.9,-99.9,    30.9,    28.7,    34.8,    33.2,    18.2,     2.3,     2.6,     3.3,    -0.5,     0.1,     1.4,     3.6,     3.6,     4.5,
2019,1999-03-05,,    4.49,     3.8,    -9.9,-99.9,-99.9,-99.9,    29.2,    27.9,    34.3,    32.8,    18.2,     2.2,     2.5,     3.3,    -0.5,     0.1,     1.4,     3.6,     3.7,     4.5,
2019,1999-03-06,,    4.49,     3.8,    -7.6,-99.9,-99.9,-99.9,    28.1,    27.4,    33.8,    32.3,    18.2,     1.4,     1.5,     2.1,    -0.5,     0.1,     1.4,     3.5,     3.7,     4.5,
2019,1999-03-07,,    4.49,     3.8,    -6.6,-99.9,-99.9,-99.9,    27.8,    27.3,    33.6,    31.8,    18.2,     1.5,     1.5,     2.0,    -0.5,     0.1,     1.4,     3.3,     3.7,     4.5,
2019,1999-03-08,,    4.49,     3.8,    -5.8,-99.9,-99.9,-99.9,    26.1,    26.2,    32.9,    31.5,    18.2,     1.3,     1.3,     1.7,    -0.4,     0.1,     1.4,     3.1,     3.6,     4.5,
2019,1999-03-09,,    4.49,     3.8,    -4.7,-99.9,-99.9,-99.9,    27.7,    27.0,    33.4,    31.1,    18.2,     1.4,     1.3,     1.8,    -0.4,     0.2,     1.4,     3.0,     3.6,     4.5,
2019,1999-03-10,,    4.49,     3.9,    -3.5,-99.9,-99.9,-99.9,    27.6,    27.1,    33.7,    30.8,    18.6,     1.7,     1.7,     2.2,    -0.4,     0.2,     1.4,     3.0,     3.5,     4.5,
2019,1999-03-11,,    4.49,     3.9,    -5.5,-99.9,-99.9,-99.9,    27.3,    27.0,    33.7,    30.7,    18.2,     1.8,     2.0,     2.4,    -0.4,     0.2,     1.4,     3.0,     3.5,     4.4,
2019,1999-03-12,,    4.49,     3.9,    -4.0,-99.9,-99.9,-99.9,    27.2,    26.9,    33.4,    30.4,    18.2,     1.7,     1.8,     2.3,    -0.3,     0.3,     1.4,     3.1,     3.5,     4.4,
2019,1999-03-13,,    4.53,     3.9,    -1.6,-99.9,-99.9,-99.9,    26.9,    26.7,    33.3,    30.2,    18.2,     2.0,     2.2,     2.7,    -0.3,     0.3,     1.4,     3.1,     3.5,     4.4,
2019,1999-03-14,,    4.53,     3.9,     4.9,-99.9,-99.9,-99.9,    26.9,    26.7,    33.5,    30.1,    18.0,     3.9,     4.0,     4.1,    -0.3,     0.3,     1.4,     3.3,     3.5,     4.3,
2019,1999-03-15,,    4.53,     3.9,     6.3,-99.9,-99.9,-99.9,    26.3,    26.5,    33.5,    30.0,    18.2,     5.5,     5.7,     5.6,    -0.3,     0.3,     1.4,     3.9,     3.6,     4.3,
2019,1999-03-16,,    4.53,     3.9,     2.2,-99.9,-99.9,-99.9,    25.8,    26.3,    33.6,    29.9,    18.5,     6.4,     6.5,     6.4,     0.9,     0.5,     1.4,     4.6,     3.7,     4.3,
2019,1999-03-17,,    4.61,     4.0,    -2.0,-99.9,-99.9,-99.9,    26.6,    26.5,    33.1,    29.8,    18.2,     3.3,     3.7,     4.6,     1.4,     1.3,     1.5,     4.8,     3.9,     4.3,
2019,1999-03-18,,    4.61,     4.0,    -3.9,-99.9,-99.9,-99.9,    26.1,    26.4,    33.2,    29.7,    18.2,     3.7,     4.2,     4.9,     1.7,     1.4,     1.7,     4.7,     4.1,     4.3,
2019,1999-03-19,,    4.61,     4.0,     2.0,-99.9,-99.9,-99.9,    25.7,    26.1,    33.5,    29.4,    18.1,     5.4,     5.7,     6.0,     2.5,     1.7,     1.9,     4.8,     4.1,     4.3,
2019,1999-03-20,,    4.61,     4.0,     1.2,-99.9,-99.9,-99.9,    25.2,    25.8,    33.1,    29.4,    18.3,     5.3,     5.8,     6.3,     3.2,     2.2,     2.0,     5.2,     4.2,     4.3,
2019,1999-03-21,,    4.61,     4.0,    -1.9,-99.9,-99.9,-99.9,    24.7,    25.4,    33.1,    29.4,    18.2,     5.7,     6.2,     6.7,     3.6,     2.6,     2.2,     5.4,     4.4,     4.3,
2019,1999-03-22,,    4.61,     4.0,    -0.4,-99.9,-99.9,-99.9,    24.2,    25.2,    32.7,    29.3,    18.0,     6.2,     6.5,     6.9,     3.8,     2.9,     2.4,     5.6,     4.5,     4.4,
2019,1999-03-23,,    4.61,     4.0,     0.4,-99.9,-99.9,-99.9,    23.6,    24.8,    32.7,    29.1,    18.5,     6.7,     7.0,     7.4,     4.3,     3.2,     2.6,     5.8,     4.7,     4.4,
2019,1999-03-24,,    4.61,     4.0,     3.2,-99.9,-99.9,-99.9,    23.1,    24.5,    32.9,    29.0,    18.4,     7.9,     8.1,     8.1,     4.9,     3.5,     2.8,     6.1,     4.8,     4.4,
2019,1999-03-25,,    4.61,     4.0,    11.0,-99.9,-99.9,-99.9,    22.5,    24.1,    32.5,    29.0,    18.7,     9.8,     9.5,     9.1,     5.7,     4.0,     3.0,     6.6,     5.0,     4.5,
2019,1999-03-26,,    4.61,     4.0,     6.6,-99.9,-99.9,-99.9,    21.6,    23.7,    32.3,    28.9,    18.4,     9.5,     9.7,     9.7,     6.6,     4.7,     3.3,     7.2,     5.2,     4.5,
2019,1999-03-27,,    4.65,     4.0,    -0.9,-99.9,-99.9,-99.9,    20.9,    23.0,    31.7,    28.8,    18.7,     5.5,     6.4,     7.5,     6.0,     5.0,     3.6,     7.4,     5.4,     4.5,
2019,1999-03-28,,    4.65,     4.0,    -1.0,-99.9,-99.9,-99.9,    20.2,    22.4,    31.1,    28.6,    18.8,     4.1,     4.7,     5.9,     4.8,     4.7,     3.8,     6.8,     5.6,     4.6,
2019,1999-03-29,,    4.65,     4.0,     0.3,-99.9,-99.9,-99.9,    19.6,    22.1,    31.2,    28.2,    18.8,     4.3,     4.9,     5.9,     4.4,     4.3,     3.9,     6.3,     5.6,     4.6,
2019,1999-03-30,,    4.65,     4.0,     1.9,-99.9,-99.9,-99.9,    19.3,    21.8,    31.0,    28.2,    18.6,     6.0,     6.2,     6.4,     4.5,     4.1,     3.9,     6.2,     5.6,     4.7,
2019,1999-03-31,,    4.65,     4.0,     1.7,-99.9,-99.9,-99.9,    18.9,    21.6,    31.0,    27.9,    18.6,     6.8,     7.0,     7.3,     5.1,     4.3,     4.0,     6.4,     5.5,     4.7,
2019,1999-04-01,,    4.77,     4.1,    -3.9,-99.9,-99.9,-99.9,    19.8,    21.0,    30.7,    27.9,    18.6,     4.1,     4.4,     5.2,     4.1,     4.3,     4.0,     6.3,     5.6,     4.8,
2019,1999-04-02,,    4.77,     4.1,    -3.0,-99.9,-99.9,-99.9,    23.7,    21.3,    30.1,    27.8,    18.4,     3.4,     3.7,     4.4,     3.3,     3.9,     4.1,     5.8,     5.6,     4.9,
2019,1999-04-03,,    4.77,     4.1,    -1.7,-99.9,-99.9,-99.9,    26.2,    26.8,    30.4,    27.5,    18.6,     4.1,     4.5,     5.2,     3.2,     3.5,     4.0,     5.6,     5.5,     4.9,
2019,1999-04-04,,    4.77,     4.1,    -2.8,-99.9,-99.9,-99.9,    25.1,    26.1,    31.1,    27.5,    18.6,     3.3,     3.7,     4.4,     2.8,     3.3,     3.9,     5.4,     5.4,     4.9,
2019,1999-04-05,,    4.77,     4.1,    -0.3,-99.9,-99.9,-99.9,    24.4,    25.6,    31.6,    27.3,    18.8,     3.4,     3.9,     4.7,     3.0,     3.2,     3.8,     5.3,     5.3,     4.9,
2019,1999-04-06,,    4.77,     4.1,    -3.5,-99.9,-99.9,-99.9,    23.8,    25.2,    31.6,    27.1,    18.5,     4.7,     5.1,     5.7,     3.5,     3.2,     3.7,     5.3,     5.2,     4.9,
2019,1999-04-07,,    4.77,     4.1,     1.6,-99.9,-99.9,-99.9,    22.9,    24.8,    31.8,    27.1,    18.5,     5.4,     5.7,     6.1,     3.9,     3.5,     3.7,     5.5,     5.2,     4.9,
2019,1999-04-08,,    4.85,     4.1,     3.6,-99.9,-99.9,-99.9,    22.0,    24.3,    31.6,    27.0,    18.5,     7.0,     7.2,     7.4,     4.8,     3.8,     3.7,     5.9,     5.2,     4.9,
2019,1999-04-09,,    4.85,     4.2,     4.0,-99.9,-99.9,-99.9,    21.0,    23.7,    31.4,    27.0,    18.6,     8.4,     8.5,     8.4,     5.5,     4.3,     3.8,     6.4,     5.3,     4.9,
2019,1999-04-10,,    4.85,     4.2,    -0.2,-99.9,-99.9,-99.9,    20.4,    23.0,    31.2,    27.1,    18.6,     6.7,     6.9,     7.3,     5.4,     4.7,     4.0,     6.8,     5.4,     5.0,
2019,1999-04-11,,    4.85,     4.2,    -2.4,-99.9,-99.9,-99.9,    19.7,    22.5,    30.9,    27.0,    18.7,     5.1,     5.8,     6.9,     5.1,     4.7,     4.2,     6.7,     5.6,     5.0,
2019,1999-04-12,,    4.85,     4.2,     4.3,-99.9,-99.9,-99.9,    19.2,    22.3,    30.8,    26.9,    18.6,     6.9,     7.3,     7.7,     5.3,     4.6,     4.3,     6.7,     5.7,     5.0,
2019,1999-04-13,,    4.85,     4.2,     8.3,-99.9,-99.9,-99.9,    18.6,    22.0,    30.6,    26.7,    18.8,     8.7,     8.5,     8.4,     5.8,     4.8,     4.3,     6.9,     5.8,     5.0,
2019,1999-04-14,,    4.88,     4.2,     0.5,-99.9,-99.9,-99.9,    17.7,    21.3,    30.5,    26.6,    18.7,     7.7,     8.1,     8.8,     6.4,     5.3,     4.5,     7.3,     5.9,     5.0,
2019,1999-04-15,,    4.88,     4.2,    -3.3,-99.9,-99.9,-99.9,    16.8,    20.6,    30.1,    26.6,    18.8,     5.2,     6.1,     7.3,     5.8,     5.3,     4.6,     7.4,     6.0,     5.0,
2019,1999-04-16,,    4.88,     4.2,    -3.7,-99.9,-99.9,-99.9,    16.1,    20.3,    29.8,    26.5,    18.8,     5.5,     6.3,     7.3,     5.5,     5.1,     4.7,     7.1,     6.1,     5.1,
2019,1999-04-17,,    4.88,     4.2,     0.1,-99.9,-99.9,-99.9,    15.8,    20.1,    29.7,    26.2,    19.0,     7.4,     7.9,     8.3,     6.4,     5.1,     4.7,     7.0,     6.1,     5.1,
2019,1999-04-18,,    4.88,     4.2,     7.3,-99.9,-99.9,-99.9,    15.1,    19.8,    29.5,    26.3,    18.6,     9.4,     9.6,     9.6,     7.9,     5.7,     4.8,     7.4,     6.1,     5.1,
2019,1999-04-19,,    4.88,     4.2,    10.2,-99.9,-99.9,-99.9,    14.4,    19.5,    29.4,    26.2,    18.9,    11.5,    11.3,    11.0,     9.4,     6.6,     5.0,     8.0,     6.2,     5.2,
2019,1999-04-20,,    4.88,     4.2,     9.1,-99.9,-99.9,-99.9,    13.6,    18.8,    28.8,    26.1,    19.0,    11.3,    11.2,    11.1,     9.8,     7.5,     5.3,     8.7,     6.4,     5.2,
2019,1999-04-21,,    4.88,     4.2,     5.5,-99.9,-99.9,-99.9,    12.8,    18.4,    28.4,    26.1,    19.1,    10.4,    10.7,    11.0,     9.9,     7.9,     5.6,     9.1,     6.7,     5.2,
2019,1999-04-22,,    5.08,     4.4,     3.7,-99.9,-99.9,-99.9,    23.1,    18.2,    28.0,    26.0,    18.8,     7.3,     7.6,     8.3,     7.3,     7.5,     5.9,     8.8,     6.9,     5.3,
2019,1999-04-23,,    5.16,     4.4,    -0.1,-99.9,-99.9,-99.9,    21.9,    20.1,    27.9,    25.8,    19.1,     7.5,     8.2,     8.9,     7.2,     6.8,     6.0,     8.4,     7.0,     5.4,
2019,1999-04-24,,    5.16,     4.4,     3.4,-99.9,-99.9,-99.9,    20.6,    20.8,    28.1,    25.7,    19.3,     8.8,     9.5,    10.0,     8.5,     6.8,     6.0,     8.4,     7.0,     5.4,
2019,1999-04-25,,    5.16,     4.4,     5.0,-99.9,-99.9,-99.9,    19.2,    20.7,    27.9,    25.7,    19.1,    11.1,    11.4,    11.4,     9.8,     7.4,     6.0,     8.8,     7.1,     5.5,
2019,1999-04-26,,    5.16,     4.4,    10.6,-99.9,-99.9,-99.9,    17.9,    20.5,    27.7,    25.6,    19.0,    12.9,    12.8,    12.4,    11.1,     8.2,     6.2,     9.4,     7.2,     5.5,
2019,1999-04-27,,    5.16,     4.5,     7.3,-99.9,-99.9,-99.9,    16.4,    19.9,    27.5,    25.7,    19.1,    12.0,    12.4,    12.7,    11.8,     9.1,     6.5,    10.0,     7.4,     5.6,
2019,1999-04-28,,    5.32,     4.6,     8.3,-99.9,-99.9,-99.9,    15.1,    19.3,    27.3,    25.7,    19.2,    13.3,    13.3,    13.0,    11.8,     9.4,     6.8,    10.3,     7.6,     5.6,
2019,1999-04-29,,    5.99,     5.3,     1.2,-99.9,-99.9,-99.9,    29.1,    27.9,    26.6,    25.5,    18.8,     8.2,     8.9,    10.1,     9.2,     9.2,     7.1,    10.3,     7.9,     5.7,
2019,1999-04-30,,    6.30,     5.6,     1.2,-99.9,-99.9,-99.9,    31.7,    29.9,    36.2,    25.3,    19.1,     6.9,     7.3,     8.2,     6.8,     7.8,     7.2,     9.4,     8.0,     5.8,
2019,1999-05-01,,    6.34,     5.6,     4.9,-99.9,-99.9,-99.9,    30.1,    29.1,    36.1,    25.0,    18.9,     9.1,     9.4,     9.6,     7.8,     7.3,     7.0,     9.0,     7.9,     5.8,
2019,1999-05-02,,    6.38,     5.6,     7.5,-99.9,-99.9,-99.9,    28.2,    28.3,    35.5,    25.4,    19.6,    10.5,    10.9,    10.9,     9.1,     7.6,     6.9,     9.2,     7.9,     5.9,
2019,1999-05-03,,    6.38,     5.6,     7.8,-99.9,-99.9,-99.9,    26.5,    27.2,    35.0,    25.9,    19.4,    10.6,    10.9,    11.0,     9.8,     8.2,     6.9,     9.6,     7.9,     5.9,
2019,1999-05-04,,    6.38,     5.6,     5.9,-99.9,-99.9,-99.9,    24.8,    26.4,    34.6,    26.2,    19.2,    11.4,    11.9,    12.1,    11.1,     8.8,     7.0,     9.9,     8.0,     6.0,
2019,1999-05-05,,    6.38,     5.6,     1.7,-99.9,-99.9,-99.9,    23.3,    25.3,    33.8,    26.6,    19.0,    10.7,    11.5,    12.1,    11.2,     9.3,     7.3,    10.3,     8.1,     6.1,
2019,1999-05-06,,    6.38,     5.6,     2.7,-99.9,-99.9,-99.9,    21.9,    24.4,    33.2,    26.4,    19.4,     8.6,     9.5,    10.6,     9.9,     9.1,     7.5,    10.2,     8.3,     6.1,
2019,1999-05-07,,    6.38,     5.6,     4.3,-99.9,-99.9,-99.9,    20.8,    23.7,    32.9,    26.5,    19.4,    11.1,    11.7,    12.1,    11.1,     9.0,     7.5,    10.1,     8.3,     6.2,
2019,1999-05-08,,    6.58,     5.9,     4.0,-99.9,-99.9,-99.9,    22.6,    23.2,    32.2,    26.7,    19.0,    11.0,    11.7,    12.4,    11.6,     9.6,     7.7,    10.4,     8.4,     6.2,
2019,1999-05-09,,    6.58,     5.9,     5.6,-99.9,-99.9,-99.9,    22.2,    24.1,    32.2,    26.5,    19.5,    11.5,    12.1,    12.5,    11.3,     9.6,     7.8,    10.6,     8.5,     6.3,
2019,1999-05-10,,    7.01,     6.3,     1.8,-99.9,-99.9,-99.9,    28.9,    28.7,    35.0,    26.5,    19.1,     7.9,     8.6,     9.6,     8.5,     9.1,     7.9,    10.4,     8.6,     6.3,
2019,1999-05-11,,    7.05,     6.4,     1.7,-99.9,-99.9,-99.9,    28.4,    28.3,    35.5,    26.3,    19.4,     8.4,     8.9,     9.6,     7.8,     8.2,     7.9,     9.8,     8.6,     6.4,
2019,1999-05-12,,    7.37,     6.7,     1.0,-99.9,-99.9,-99.9,    31.4,    29.7,    36.3,    26.1,    19.4,     5.5,     6.1,     7.2,     5.5,     7.3,     7.7,     9.3,     8.6,     6.5,
2019,1999-05-13,,    7.41,     6.7,     7.7,-99.9,-99.9,-99.9,    30.1,    29.3,    36.2,    26.4,    19.6,     9.3,     9.6,     9.7,     7.5,     6.9,     7.4,     8.9,     8.4,     6.5,
2019,1999-05-14,,    7.56,     6.8,     5.1,-99.9,-99.9,-99.9,    30.3,    29.4,    36.7,    28.5,    19.3,    10.0,    10.4,    10.6,     8.6,     7.5,     7.2,     9.4,     8.3,     6.5,
2019,1999-05-15,,    7.56,     6.8,     4.5,-99.9,-99.9,-99.9,    28.5,    28.4,    35.8,    29.7,    19.3,     9.8,    10.4,    10.9,     9.1,     7.9,     7.2,     9.7,     8.3,     6.6,
2019,1999-05-16,,    7.60,     6.9,     5.1,-99.9,-99.9,-99.9,    27.8,    28.1,    35.4,    30.1,    19.6,     9.4,     9.8,    10.3,     8.5,     7.9,     7.3,     9.8,     8.4,     6.6,
2019,1999-05-17,,    7.60,     6.9,     3.6,-99.9,-99.9,-99.9,    26.3,    27.4,    35.1,    29.9,    19.4,    10.3,    11.0,    11.5,     9.9,     8.2,     7.3,     9.9,     8.4,     6.6,
2019,1999-05-18,,    7.60,     6.9,    10.7,-99.9,-99.9,-99.9,    25.0,    26.6,    34.5,    29.9,    19.4,    11.5,    11.9,    12.0,    10.9,     8.8,     7.4,    10.2,     8.5,     6.6,
2019,1999-05-19,,    7.60,     6.9,    10.3,-99.9,-99.9,-99.9,    23.5,    25.6,    34.4,    29.8,    19.5,    13.7,    13.9,    13.8,    12.6,     9.6,     7.6,    10.8,     8.6,     6.7,
2019,1999-05-20,,    7.60,     6.9,     6.6,-99.9,-99.9,-99.9,    21.9,    24.5,    33.7,    29.4,    19.8,    13.6,    14.0,    14.2,    13.3,    10.5,     7.9,    11.4,     8.8,     6.7,
2019,1999-05-21,,    7.60,     6.9,    10.1,-99.9,-99.9,-99.9,    20.2,    23.4,    33.0,    29.3,    19.7,    15.2,    15.4,    15.1,    13.7,    11.0,     8.3,    11.9,     9.1,     6.8,
